iter	Passed	Remaining
1625	1162611	267415
1626	1163263	266685
1627	1164161	266012
1628	1165024	265330
1629	1166073	264691
1630	1166885	263998
1631	1167706	263306
1632	1168661	262644
1633	1169419	261938
1634	1170311	261262
1635	1171171	260578
1636	1171924	259870
1637	1172753	259179
1638	1173609	258494
1639	1174658	257851
1640	1175516	257166
1641	1176509	256510
1642	1177226	255794
1643	1178094	255110
1644	1178959	254425
1645	1179908	253759
1646	1180749	253068
1647	1181659	252393
1648	1182539	251710
1649	1183466	251038
1650	1184139	250311
1651	1185005	249625
1652	1185839	248932
1653	1186664	248238
1654	1187361	247516
1655	1188084	246800
1656	1189071	246138
1657	1189797	245422
1658	1190666	244736
1659	1191218	243984
1660	1191952	243270
1661	1192686	242555
1662	1193431	241843
1663	1194145	241125
1664	1195114	240458
1665	1195900	239754
1666	1196917	239096
1667	1197771	238405
1668	1198432	237675
1669	1199075	236943
1670	1199823	236230
1671	1200558	235516
1672	1201317	234806
1673	1202171	234114
1674	1203291	233474
1675	1204109	232775
1676	1205245	232137
1677	1206169	231458
1678	1207018	230764
1679	1207746	230047
1680	1208064	229252
1681	1209006	228575
1682	1209812	227873
1683	1210511	227150
1684	1211315	226447
1685	1212089	225739
1686	1212868	225031
1687	1213734	224339
1688	1214393	223609
1689	1215330	222930
1690	1216294	222255
1691	1217139	221559
1692	1217970	220860
1693	1218739	220150
1694	1219698	219473
1695	1220566	218780
1696	1221399	218081
1697	1222321	217397
1698	1223015	216673
1699	1223710	215948
1700	1224397	215223
1701	1225290	214533
1702	1226095	213828
1703	1227084	213155
1704	1227979	212465
1705	1228811	211764
1706	1229644	211063
1707	1230441	210356
1708	1231215	209645
1709	1232071	208947
1710	1232903	208246
1711	1233675	207534
1712	1234527	206835
1713	1235394	206139
1714	1236196	205432
1715	1237045	204732
1716	1237871	204028
1717	1238733	203331
1718	1239477	202613
1719	1240455	201934
1720	1241343	201240
1721	1242140	200531
1722	1242988	199830
1723	1243850	199131
1724	1244638	198420
1725	1245486	197719
1726	1246215	196998
1727	1247011	196288
1728	1247673	195557
1729	1248516	194855
1730	1249380	194155
1731	1250190	193447
1732	1250906	192724
1733	1251716	192016
1734	1252478	191300
1735	1253315	190596
1736	1254130	189888
1737	1254872	189169
1738	1255769	188473
1739	1256536	187758
1740	1257450	187064
1741	1258275	186357
1742	1258977	185632
1743	1259835	184930
1744	1260574	184210
1745	1261447	183509
1746	1262151	182784
1747	1262962	182074
1748	1263681	181351
1749	1264502	180643
1750	1265434	179950
1751	1266394	179261
1752	1267263	178559
1753	1268285	177878
1754	1268952	177147
1755	1269764	176436
1756	1270627	175732
1757	1271509	175031
1758	1272329	174321
1759	1273314	173633
1760	1274324	172949
1761	1275165	172241
1762	1276024	171535
1763	1276836	170823
1764	1277530	170096
1765	1278415	169393
1766	1279250	168684
1767	1280025	167967
1768	1280835	167254
1769	1281534	166527
1770	1282329	165812
1771	1283091	165093
1772	1283770	164363
1773	1284272	163610
1774	1285144	162905
1775	1285520	162137
1776	1286353	161427
1777	1287226	160722
1778	1287923	159995
1779	1288721	159280
1780	1289432	158554
1781	1290150	157829
1782	1290962	157116
1783	1291860	156413
1784	1292735	155707
1785	1293613	155001
1786	1294528	154300
1787	1295337	153585
1788	1296076	152863
1789	1296902	152150
1790	1297648	151428
1791	1298571	150727
1792	1299466	150022
1793	1300377	149318
1794	1301153	148599
1795	1302101	147900
1796	1302980	147192
1797	1303801	146478
1798	1304659	145767
1799	1305493	145054
1800	1306343	144343
1801	1307333	143647
1802	1308035	142919
1803	1309030	142222
1804	1309872	141509
1805	1310738	140799
1806	1311497	140076
1807	1312277	139356
1808	1313111	138642
1809	1313886	137921
1810	1314859	137221
1811	1315752	136512
1812	1316451	135784
1813	1317429	135083
1814	1318374	134379
1815	1319196	133663
1816	1320009	132945
1817	1320764	132221
1818	1321468	131492
1819	1322276	130774
1820	1322984	130046
1821	1323811	129329
1822	1324935	128641
1823	1325843	127932
1824	1326597	127208
1825	1327439	126492
1826	1328334	125781
1827	1329224	125069
1828	1330081	124354
1829	1330800	123626
1830	1331818	122925
1831	1332629	122206
1832	1333476	121489
1833	1334263	120767
1834	1334698	120013
1835	1335439	119287
1836	1336212	118564
1837	1337086	117849
1838	1337948	117134
1839	1338777	116415
1840	1339548	115691
1841	1340356	114970
1842	1341068	114241
1843	1341807	113515
1844	1342570	112790
1845	1343421	112073
1846	1344370	111363
1847	1345237	110647
1848	1346018	109923
1849	1346797	109199
1850	1347702	108486
1851	1348500	107763
1852	1349434	107051
1853	1350506	106350
1854	1351415	105636
1855	1352381	104926
1856	1353222	104206
1857	1354112	103489
1858	1355009	102773
1859	1355780	102047
1860	1356553	101322
1861	1357373	100600
1862	1358303	99885
1863	1359042	99157
1864	1359934	98440
1865	1360695	97713
1866	1361457	96986
1867	1362432	96274
1868	1363184	95546
1869	1364032	94825
1870	1364861	94103
1871	1365612	93375
1872	1366420	92651
1873	1367216	91925
1874	1368081	91205
1875	1368965	90485
1876	1369739	89759
1877	1370420	89026
1878	1371170	88297
1879	1371920	87569
1880	1372788	86848
1881	1373659	86127
1882	1374665	85414
1883	1375397	84684
1884	1376190	83958
1885	1377055	83236
1886	1377893	82512
1887	1378680	81786
1888	1379441	81057
1889	1380357	80338
1890	1381422	79627
1891	1382134	78895
1892	1383013	78173
1893	1383730	77442
1894	1384540	76715
1895	1385402	75992
1896	1386390	75275
1897	1387329	74556
1898	1388400	73843
1899	1389323	73122
1900	1390280	72402
1901	1391179	71680
1902	1392063	70956
1903	1393127	70241
1904	1394050	69519
1905	1395021	68799
1906	1395986	68079
1907	1396828	67352
1908	1397971	66639
1909	1398799	65912
1910	1399586	65182
1911	1400402	64453
1912	1401185	63723
1913	1401976	62993
1914	1402703	62260
1915	1403564	61534
1916	1404377	60805
1917	1405277	60079
1918	1406442	59365
1919	1407378	58640
1920	1408259	57913
1921	1408950	57179
1922	1409726	56447
1923	1410561	55718
1924	1411402	54989
1925	1412185	54258
1926	1413058	53530
1927	1413878	52800
1928	1414731	52071
1929	1415571	51341
1930	1416517	50616
1931	1417354	49886
1932	1418242	49157
1933	1419147	48430
1934	1419912	47697
1935	1420750	46966
1936	1421565	46235
1937	1422454	45506
1938	1423360	44778
1939	1424178	44046
1940	1425066	43317
1941	1425895	42585
1942	1426683	41853
1943	1427515	41121
1944	1428340	40390
1945	1429174	39658
1946	1430017	38927
1947	1430896	38196
1948	1431735	37464
1949	1432687	36735
1950	1433483	36002
1951	1434178	35266
1952	1434891	34531
1953	1435689	33798
1954	1436548	33066
1955	1437344	32332
1956	1438172	31600
1957	1438869	30864
1958	1439535	30128
1959	1440339	29394
1960	1441174	28661
1961	1441971	27928
1962	1442835	27195
1963	1443598	26461
1964	1444311	25725
1965	1445100	24991
1966	1445785	24255
1967	1446519	23520
1968	1447166	22784
1969	1448027	22051
1970	1448778	21316
1971	1449531	20581
1972	1450209	19845
1973	1450910	19110
1974	1451793	18377
1975	1452512	17641
1976	1453347	16907
1977	1454071	16172
1978	1454799	15437
1979	1455643	14703
1980	1456459	13969
1981	1457295	13234
1982	1458097	12500
1983	1458790	11764
1984	1459533	11029
1985	1460306	10294
1986	1461144	9559
1987	1462044	8825
1988	1462864	8090
1989	1463730	7355
1990	1464641	6620
1991	1465399	5885
1992	1466234	5149
1993	1467062	4414
1994	1467849	3678
1995	1468572	2943
1996	1469343	2207
1997	1470133	1471
1998	1470817	735
1999	1471677	0
