iter	RMSE
1664	1.731452445
1665	1.731415717
1666	1.731308529
1667	1.731293168
1668	1.731257157
1669	1.731237626
1670	1.731176766
1671	1.731112667
1672	1.731083129
1673	1.731076197
1674	1.730980049
1675	1.730944761
1676	1.730837426
1677	1.730756727
1678	1.730633947
1679	1.73063202
1680	1.730631272
1681	1.73060957
1682	1.730584187
1683	1.730495884
1684	1.730406917
1685	1.73038158
1686	1.73032612
1687	1.730304827
1688	1.730296462
1689	1.7301904
1690	1.730105298
1691	1.730082605
1692	1.730027502
1693	1.729946412
1694	1.72986639
1695	1.729848695
1696	1.729742988
1697	1.729659932
1698	1.729607729
1699	1.72958565
1700	1.729525317
1701	1.729491782
1702	1.729489297
1703	1.729455554
1704	1.729413764
1705	1.729357439
1706	1.729246793
1707	1.729162287
1708	1.729119286
1709	1.729004515
1710	1.728932961
1711	1.728829599
1712	1.728759762
1713	1.728660873
1714	1.728565391
1715	1.728512169
1716	1.728451011
1717	1.728331524
1718	1.728286797
1719	1.728172769
1720	1.728120393
1721	1.727996337
1722	1.72792017
1723	1.727845799
1724	1.727796849
1725	1.727719432
1726	1.727631755
1727	1.727575113
1728	1.727538982
1729	1.727491057
1730	1.727413736
1731	1.727302169
1732	1.727260628
1733	1.727198494
1734	1.727164361
1735	1.727135956
1736	1.727081193
1737	1.727007728
1738	1.726963013
1739	1.72693425
1740	1.726873682
1741	1.726778449
1742	1.72673058
1743	1.726649459
1744	1.726597519
1745	1.726533381
1746	1.726496701
1747	1.72647897
1748	1.726449713
1749	1.726418238
1750	1.726338014
1751	1.726268617
1752	1.726159758
1753	1.726041973
1754	1.725934692
1755	1.725919527
1756	1.725887041
1757	1.725845459
1758	1.725757489
1759	1.725724746
1760	1.72571364
1761	1.725690826
1762	1.725663241
1763	1.725574007
1764	1.725553218
1765	1.725441424
1766	1.725434699
1767	1.725377577
1768	1.725373489
1769	1.725289562
1770	1.725203377
1771	1.72511884
1772	1.725104537
1773	1.72509602
1774	1.725070067
1775	1.725061955
1776	1.724970514
1777	1.724921752
1778	1.724905359
1779	1.724859663
1780	1.72485194
1781	1.724771989
1782	1.724672201
1783	1.724569794
1784	1.724539288
1785	1.72443578
1786	1.724399674
1787	1.724354666
1788	1.724330686
1789	1.724231463
1790	1.724224132
1791	1.724181126
1792	1.724119958
1793	1.724098211
1794	1.724066981
1795	1.723993
1796	1.723930628
1797	1.723850756
1798	1.723778194
1799	1.723693607
1800	1.723638094
1801	1.723598745
1802	1.723553847
1803	1.723535595
1804	1.723454346
1805	1.723431262
1806	1.723374809
1807	1.723267246
1808	1.723248176
1809	1.723234757
1810	1.723174216
1811	1.723108253
1812	1.723073763
1813	1.723029933
1814	1.722973249
1815	1.722930686
1816	1.722868224
1817	1.72285536
1818	1.722801007
1819	1.722726934
1820	1.722711628
1821	1.722684879
1822	1.722619794
1823	1.722534463
1824	1.722527704
1825	1.722515487
1826	1.722485632
1827	1.722474805
1828	1.722445999
1829	1.722392577
1830	1.722363581
1831	1.722237874
1832	1.722233133
1833	1.722218847
1834	1.72220248
1835	1.722185619
1836	1.722133629
1837	1.722069146
1838	1.722007527
1839	1.721991197
1840	1.721952119
1841	1.721930098
1842	1.721908834
1843	1.721895267
1844	1.721852346
1845	1.721769787
1846	1.721736857
1847	1.721602708
1848	1.721582167
1849	1.721532081
1850	1.721461833
1851	1.721391162
1852	1.721321672
1853	1.721248047
1854	1.721141932
1855	1.721038787
1856	1.720963201
1857	1.72093952
1858	1.720879149
1859	1.720760655
1860	1.72075651
1861	1.720734816
1862	1.720658189
1863	1.720623882
1864	1.720558023
1865	1.720470397
1866	1.720415229
1867	1.720361596
1868	1.720337506
1869	1.720256382
1870	1.720234559
1871	1.720156055
1872	1.7200827
1873	1.72003307
1874	1.719986296
1875	1.719949834
1876	1.719871325
1877	1.719859737
1878	1.719824574
1879	1.719789834
1880	1.719702851
1881	1.719676302
1882	1.719597308
1883	1.719477983
1884	1.71943031
1885	1.719386103
1886	1.71934971
1887	1.719315956
1888	1.71924786
1889	1.719170214
1890	1.719129966
1891	1.719070117
1892	1.718933477
1893	1.718859023
1894	1.718801397
1895	1.718756707
1896	1.718708141
1897	1.718652794
1898	1.718619644
1899	1.718525711
1900	1.718437738
1901	1.718358614
1902	1.718331337
1903	1.718309066
1904	1.718229052
1905	1.718192036
1906	1.718183149
1907	1.718111251
1908	1.718028478
1909	1.717978381
1910	1.717958764
1911	1.717944285
1912	1.717872318
1913	1.71781839
1914	1.717732863
1915	1.717710952
1916	1.717681964
1917	1.717621119
1918	1.717589937
1919	1.717569451
1920	1.717502952
1921	1.717443282
1922	1.717403584
1923	1.71728411
1924	1.717181092
1925	1.717126164
1926	1.717032876
1927	1.717011024
1928	1.716970547
1929	1.716952085
1930	1.716941239
1931	1.716853191
1932	1.716809174
1933	1.716796358
1934	1.716769774
1935	1.716746349
1936	1.716699111
1937	1.716632002
1938	1.716562232
1939	1.716497782
1940	1.716463528
1941	1.716394822
1942	1.716349574
1943	1.716291572
1944	1.716205537
1945	1.716185408
1946	1.716164459
1947	1.716086624
1948	1.715989768
1949	1.715964772
1950	1.715856357
1951	1.715799629
1952	1.715777061
1953	1.715684163
1954	1.715623599
1955	1.715538551
1956	1.715477661
1957	1.715435129
1958	1.715314449
1959	1.715210037
1960	1.715121095
1961	1.715105425
1962	1.71506268
1963	1.71502593
1964	1.714983942
1965	1.714961429
1966	1.714936577
1967	1.714893127
1968	1.714769991
1969	1.714688182
1970	1.714591831
1971	1.714567225
1972	1.714497206
1973	1.714403667
1974	1.714306714
1975	1.71427145
1976	1.71421427
1977	1.714161779
1978	1.714140719
1979	1.714057744
1980	1.714039254
1981	1.714016085
1982	1.71390276
1983	1.713857177
1984	1.713804906
1985	1.713696744
1986	1.713658286
1987	1.713587575
1988	1.71348674
1989	1.713406138
1990	1.713303434
1991	1.713251836
1992	1.713194559
1993	1.713178302
1994	1.713102685
1995	1.713085807
1996	1.713044247
1997	1.712959107
1998	1.712896281
1999	1.712828354
